algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
Shellsort,100000000,0,2,2080667902,4161335804,1.150780
Mergesort,100000000,0,2,1314447104,3980229376,1.213647
Heapsort,100000000,0,2,2566559237,3152454798,3.830098
Quicksort,100000000,0,2,3303366879,5431536495,2.363964
QuicksortI,100000000,0,2,3319827150,5182883970,1.293926
Introsort,100000000,0,2,2530023416,350994936,0.668207
Shellsort,100000000,0,3,2080667902,4161335804,1.148274
Mergesort,100000000,0,3,1314447104,3980229376,1.212932
Heapsort,100000000,0,3,2566559237,3152454798,3.833877
Quicksort,100000000,0,3,3308639659,5596918485,2.361004
QuicksortI,100000000,0,3,3221372117,4926692364,1.279636
Introsort,100000000,0,3,2530023416,350994936,0.668967
Shellsort,100000000,1,1,2846434694,4978492634,1.487932
Mergesort,100000000,1,1,1351335168,5331564544,1.567647
Heapsort,100000000,1,1,2523893057,3000251416,4.257090
Quicksort,100000000,1,1,3397462104,5655325128,2.694240
QuicksortI,100000000,1,1,3560585858,5272871173,1.674336
Introsort,100000000,1,1,2580023400,500994930,0.679491
Shellsort,100000000,1,2,2846434694,4978492634,1.497165
Mergesort,100000000,1,2,1351335168,5331564544,1.534741
Heapsort,100000000,1,2,2523893057,3000251416,4.240946
Quicksort,100000000,1,2,3357150665,5410045389,2.673925
QuicksortI,100000000,1,2,3570587095,5570845515,1.684855
Introsort,100000000,1,2,2580023400,500994930,0.685123
Shellsort,100000000,1,3,2846434694,4978492634,1.492546
Mergesort,100000000,1,3,1351335168,5331564544,1.564214
Heapsort,100000000,1,3,2523893057,3000251416,4.251753
Quicksort,100000000,1,3,3302962975,5231897094,2.653193
QuicksortI,100000000,1,3,3613390137,5135672580,1.692694
Introsort,100000000,1,3,2580023400,500994930,0.687560
Shellsort,100000000,2,1,4459265519,6587366285,12.300473
Mergesort,100000000,2,1,2532944116,5253830904,8.230726
Heapsort,100000000,2,1,2541308624,3071581178,19.435023
Quicksort,100000000,2,1,3391600726,5733419145,6.910783
QuicksortI,100000000,2,1,3476925721,4962475675,6.177956
Introsort,100000000,2,1,3532210457,2094537909,5.857461
Shellsort,100000000,2,2,4459674032,6587782309,12.301293
Mergesort,100000000,2,2,2532932603,5253818597,8.239483
Heapsort,100000000,2,2,2541309383,3071561126,19.441400
Quicksort,100000000,2,2,3352193461,5647599258,6.942437
QuicksortI,100000000,2,2,3483914067,5320161724,6.145161
Introsort,100000000,2,2,3539185780,2095641425,5.878548
Shellsort,100000000,2,3,4459886335,6587992627,12.317863
Mergesort,100000000,2,3,2532931043,5253822517,8.264049
Heapsort,100000000,2,3,2541302888,3071580112,19.464717
Quicksort,100000000,2,3,3400451708,5764313643,6.909194
QuicksortI,100000000,2,3,3507362491,5635821215,6.130465
Introsort,100000000,2,3,3569231889,2093218839,5.846810
