algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
RadixsortB,2000000,1,1,0,90000000,0.521004
Countingsort,2000000,1,2,0,4000000,0.140844
Bucketsort,2000000,1,2,2000000,8000000,0.058426
RadixsortC,2000000,1,2,0,36000000,0.048396
RadixsortB,2000000,1,2,0,90000000,0.487310
Countingsort,2000000,1,3,0,4000000,0.140720
Bucketsort,2000000,1,3,2000000,8000000,0.058636
RadixsortC,2000000,1,3,0,36000000,0.048458
RadixsortB,2000000,1,3,0,90000000,0.493656
Countingsort,2000000,2,1,0,4000000,0.158326
Bucketsort,2000000,2,1,2094189,8094189,0.241529
RadixsortC,2000000,2,1,0,36000000,0.048355
RadixsortB,2000000,2,1,0,90000000,0.469167
Countingsort,2000000,2,2,0,4000000,0.156941
Bucketsort,2000000,2,2,2094058,8094058,0.229503
RadixsortC,2000000,2,2,0,36000000,0.047189
RadixsortB,2000000,2,2,0,90000000,0.470057
Countingsort,2000000,2,3,0,4000000,0.157561
Bucketsort,2000000,2,3,2093867,8093867,0.236598
RadixsortC,2000000,2,3,0,36000000,0.047263
RadixsortB,2000000,2,3,0,90000000,0.476227
Countingsort,3000000,0,1,0,6000000,0.151290
Bucketsort,3000000,0,1,3000000,12000000,0.069679
RadixsortC,3000000,0,1,0,54000000,0.072366
RadixsortB,3000000,0,1,0,135000000,1.283357
Countingsort,3000000,0,2,0,6000000,0.150511
Bucketsort,3000000,0,2,3000000,12000000,0.066310
RadixsortC,3000000,0,2,0,54000000,0.072140
RadixsortB,3000000,0,2,0,135000000,1.305596
Countingsort,3000000,0,3,0,6000000,0.151572
Bucketsort,3000000,0,3,3000000,12000000,0.060841
RadixsortC,3000000,0,3,0,54000000,0.071196
RadixsortB,3000000,0,3,0,135000000,0.986695
Countingsort,3000000,1,1,0,6000000,0.150763
Bucketsort,3000000,1,1,3000000,12000000,0.087336
RadixsortC,3000000,1,1,0,54000000,0.072342
RadixsortB,3000000,1,1,0,135000000,1.007882
Countingsort,3000000,1,2,0,6000000,0.150864
Bucketsort,3000000,1,2,3000000,12000000,0.087525
RadixsortC,3000000,1,2,0,54000000,0.072387
RadixsortB,3000000,1,2,0,135000000,1.007770
Countingsort,3000000,1,3,0,6000000,0.151393
Bucketsort,3000000,1,3,3000000,12000000,0.087469
RadixsortC,3000000,1,3,0,54000000,0.070957
RadixsortB,3000000,1,3,0,135000000,1.042926
Countingsort,3000000,2,1,0,6000000,0.196588
Bucketsort,3000000,2,1,3139249,12139249,0.430730
RadixsortC,3000000,2,1,0,54000000,0.072171
RadixsortB,3000000,2,1,0,135000000,0.970752
Countingsort,3000000,2,2,0,6000000,0.197537
Bucketsort,3000000,2,2,3139228,12139228,0.431928
RadixsortC,3000000,2,2,0,54000000,0.072043
RadixsortB,3000000,2,2,0,135000000,0.973686
Countingsort,3000000,2,3,0,6000000,0.177706
Bucketsort,3000000,2,3,3139739,12139739,0.440000
RadixsortC,3000000,2,3,0,54000000,0.073546
RadixsortB,3000000,2,3,0,135000000,0.983337
Countingsort,4000000,0,1,0,8000000,0.154902
Bucketsort,4000000,0,1,4000000,16000000,0.093876
RadixsortC,4000000,0,1,0,72000000,0.098037
RadixsortB,4000000,0,1,0,180000000,1.475124
Countingsort,4000000,0,2,0,8000000,0.155093
Bucketsort,4000000,0,2,4000000,16000000,0.093973
RadixsortC,4000000,0,2,0,72000000,0.098207
RadixsortB,4000000,0,2,0,180000000,1.481340
Countingsort,4000000,0,3,0,8000000,0.155150
Bucketsort,4000000,0,3,4000000,16000000,0.080998
RadixsortC,4000000,0,3,0,72000000,0.095379
RadixsortB,4000000,0,3,0,180000000,1.506064
Countingsort,4000000,1,1,0,8000000,0.154439
Bucketsort,4000000,1,1,4000000,16000000,0.106104
RadixsortC,4000000,1,1,0,72000000,0.095590
RadixsortB,4000000,1,1,0,180000000,1.525725
Countingsort,4000000,1,2,0,8000000,0.154095
Bucketsort,4000000,1,2,4000000,16000000,0.116402
RadixsortC,4000000,1,2,0,72000000,0.097465
RadixsortB,4000000,1,2,0,180000000,1.524832
Countingsort,4000000,1,3,0,8000000,0.154199
Bucketsort,4000000,1,3,4000000,16000000,0.117424
RadixsortC,4000000,1,3,0,72000000,0.097398
RadixsortB,4000000,1,3,0,180000000,1.721395
Countingsort,4000000,2,1,0,8000000,0.197983
Bucketsort,4000000,2,1,4189689,16189689,0.654435
